sender,recipients,timestamp,thread_id,email_id_in_thread,num_recipients
0,830,2020-03-28 19:26:52+00:00,699,0,1
0,829,2020-03-28 21:31:25+00:00,698,0,1
0,329,2020-03-28 21:58:32+00:00,697,0,1
0,511,2020-03-28 23:01:58+00:00,696,0,1
715,716;717;718,2020-03-29 04:47:00+00:00,553,12,3
828,0,2020-03-29 07:21:00+00:00,695,1,1
827,0,2020-03-29 08:53:00+00:00,691,1,1
0,4,2020-03-29 11:23:39+00:00,695,0,1
0,824,2020-03-29 15:24:55+00:00,694,0,1
0,4,2020-03-29 15:25:38+00:00,693,0,1
0,292;824,2020-03-29 15:31:58+00:00,692,0,2
0,827,2020-03-30 02:06:21+00:00,691,0,1
734,0,2020-03-30 02:48:00+00:00,565,1,1
825,0,2020-03-30 03:45:00+00:00,686,1,1
791,0,2020-03-30 05:10:00+00:00,641,1,1
411,0,2020-03-30 05:43:00+00:00,687,1,1
826,0,2020-03-30 08:18:00+00:00,688,1,1
139,0,2020-03-30 09:38:00+00:00,566,1,1
0,824,2020-03-30 10:05:28+00:00,690,0,1
0,4,2020-03-30 10:06:00+00:00,689,0,1
736,0,2020-03-30 10:17:00+00:00,567,1,1
0,4,2020-03-30 12:23:38+00:00,688,0,1
0,791,2020-03-31 01:57:13+00:00,641,0,1
0,411,2020-03-31 02:02:50+00:00,687,0,1
0,825,2020-03-31 02:07:49+00:00,686,0,1
101,0,2020-03-31 05:04:00+00:00,682,1,1
86,47;87,2020-03-31 09:17:00+00:00,651,4,2
0,824,2020-03-31 11:23:59+00:00,685,0,1
0,824,2020-03-31 11:24:50+00:00,684,0,1
0,4,2020-03-31 11:25:55+00:00,683,0,1
7,8,2020-03-31 21:07:00+00:00,682,0,1
724,0,2020-04-01 03:43:00+00:00,670,1,1
818,714,2020-04-01 05:46:00+00:00,665,2,1
819,0,2020-04-01 07:19:00+00:00,667,1,1
739,0,2020-04-01 09:35:00+00:00,570,1,1
549,0,2020-04-01 09:48:00+00:00,680,1,1
0,824,2020-04-01 10:26:32+00:00,681,0,1
0,578,2020-04-01 11:08:00+00:00,679,2,1
578,0,2020-04-01 11:15:00+00:00,679,1,1
0,549;823,2020-04-01 14:04:37+00:00,680,0,2
0,578,2020-04-01 16:01:03+00:00,679,0,1
0,4;43,2020-04-01 16:02:51+00:00,678,0,2
86,47;87,2020-04-01 16:42:00+00:00,651,3,2
0,66,2020-04-01 19:59:55+00:00,675,0,1
0,240,2020-04-01 20:54:57+00:00,677,0,1
0,637,2020-04-01 21:51:34+00:00,676,0,1
101,8,2020-04-02 01:01:00+00:00,666,1,1
715,716;717;718,2020-04-02 01:29:00+00:00,553,11,3
0,298,2020-04-02 02:15:42+00:00,674,0,1
737,0,2020-04-02 04:04:00+00:00,568,1,1
715,637;716;717;718;719;720,2020-04-02 05:34:00+00:00,553,10,6
714,0,2020-04-02 06:05:00+00:00,665,1,1
822,0,2020-04-02 06:34:00+00:00,673,1,1
240,671;790,2020-04-02 06:46:00+00:00,640,1,2
816,0,2020-04-02 09:58:00+00:00,664,1,1
0,77,2020-04-02 10:58:08+00:00,640,0,1
0,4,2020-04-02 10:58:29+00:00,673,0,1
815,0,2020-04-02 11:10:00+00:00,661,1,1
0,4,2020-04-02 11:28:32+00:00,672,0,1
0,292,2020-04-02 12:59:53+00:00,671,0,1
0,724,2020-04-02 13:21:29+00:00,670,0,1
0,821,2020-04-02 17:02:41+00:00,669,0,1
0,820,2020-04-02 17:29:05+00:00,668,0,1
0,819,2020-04-02 21:14:40+00:00,667,0,1
0,8;101,2020-04-02 21:52:30+00:00,666,0,2
0,714,2020-04-02 23:50:04+00:00,665,0,1
0,816,2020-04-03 01:53:59+00:00,664,0,1
0,558,2020-04-03 02:10:12+00:00,663,0,1
0,611,2020-04-03 02:40:47+00:00,662,0,1
750,0,2020-04-03 03:34:00+00:00,621,1,1
798,0,2020-04-03 06:55:00+00:00,647,1,1
158,0,2020-04-03 08:21:00+00:00,574,2,1
291,0;12;80;208;292;440;514;515,2020-04-03 08:54:00+00:00,348,5,8
0,815,2020-04-03 11:07:58+00:00,661,0,1
714,0,2020-04-03 12:36:00+00:00,622,1,1
788,0,2020-04-03 12:54:00+00:00,638,1,1
86,47;87;99,2020-04-03 14:18:00+00:00,651,2,3
0,814,2020-04-03 20:29:45+00:00,660,0,1
0,813,2020-04-03 20:42:08+00:00,659,0,1
809,0,2020-04-04 05:44:00+00:00,652,1,1
810,0,2020-04-04 09:04:00+00:00,653,1,1
0,43,2020-04-04 15:18:14+00:00,658,0,1
0,35,2020-04-04 16:25:36+00:00,657,0,1
0,4,2020-04-04 16:42:38+00:00,656,0,1
0,812,2020-04-04 19:42:37+00:00,655,0,1
0,811,2020-04-04 19:50:32+00:00,654,0,1
0,810,2020-04-05 01:54:27+00:00,653,0,1
0,809,2020-04-05 01:57:37+00:00,652,0,1
795,0,2020-04-05 05:25:00+00:00,645,1,1
804,0,2020-04-05 07:28:00+00:00,650,1,1
715,716;717;718,2020-04-05 08:45:00+00:00,553,9,3
592,0,2020-04-05 09:23:00+00:00,420,3,1
86,0,2020-04-05 11:37:00+00:00,651,1,1
796,0,2020-04-05 11:45:00+00:00,646,0,1
0,82,2020-04-05 15:59:51+00:00,651,0,1
240,4;136,2020-04-06 01:36:00+00:00,633,3,2
724,0,2020-04-06 02:08:00+00:00,555,2,1
0,43,2020-04-06 02:27:39+00:00,650,0,1
715,716;717;718,2020-04-06 05:22:00+00:00,553,8,3
799,0,2020-04-06 08:34:00+00:00,648,1,1
803,0,2020-04-06 09:35:00+00:00,649,1,1
766,768,2020-04-06 12:16:00+00:00,623,4,1
768,766,2020-04-06 12:23:00+00:00,623,3,1
768,766,2020-04-06 12:41:00+00:00,623,2,1
0,803,2020-04-06 13:40:45+00:00,649,0,1
0,79,2020-04-06 14:57:23+00:00,648,0,1
0,797,2020-04-06 16:41:38+00:00,647,0,1
0,795,2020-04-06 17:30:06+00:00,645,0,1
768,766;1306,2020-04-06 21:07:00+00:00,623,1,2
753,0,2020-04-07 01:31:00+00:00,592,1,1
698,4,2020-04-07 03:07:00+00:00,545,4,1
636,0,2020-04-07 04:56:00+00:00,478,1,1
765,0,2020-04-07 06:46:00+00:00,617,1,1
715,716;717,2020-04-07 08:19:00+00:00,553,7,2
793,0,2020-04-07 09:07:00+00:00,643,2,1
764,761;762,2020-04-07 09:26:00+00:00,615,3,2
764,761,2020-04-07 09:26:00+00:00,616,2,1
761,764,2020-04-07 09:31:00+00:00,615,2,1
761,764,2020-04-07 09:31:00+00:00,616,1,1
7,8,2020-04-07 09:33:00+00:00,643,1,1
766,0;767,2020-04-07 09:39:00+00:00,623,0,2
0,770,2020-04-07 09:50:00+00:00,626,2,1
0,770,2020-04-07 09:50:00+00:00,627,2,1
761,0,2020-04-07 10:19:00+00:00,615,1,1
761,0,2020-04-07 10:19:00+00:00,616,0,1
541,0,2020-04-07 11:04:00+00:00,620,1,1
4,0,2020-04-07 11:09:00+00:00,619,1,1
758,0,2020-04-07 11:30:00+00:00,611,0,1
760,0,2020-04-07 11:53:00+00:00,614,1,1
0,794,2020-04-07 13:01:12+00:00,644,0,1
0,4,2020-04-07 13:42:04+00:00,643,0,1
0,714,2020-04-07 14:47:59+00:00,622,0,1
0,788,2020-04-07 14:48:49+00:00,638,0,1
0,750,2020-04-07 14:51:59+00:00,621,0,1
0,541,2020-04-07 15:24:35+00:00,620,0,1
0,4,2020-04-07 15:45:18+00:00,619,0,1
0,80,2020-04-07 17:12:39+00:00,618,0,1
7,0;765,2020-04-07 22:58:33+00:00,617,0,2
162,0,2020-04-08 01:25:00+00:00,613,0,1
0,761,2020-04-08 03:06:30+00:00,615,0,1
76,0,2020-04-08 04:36:00+00:00,593,1,1
35,0,2020-04-08 05:13:00+00:00,545,3,1
715,716;717;718,2020-04-08 05:53:00+00:00,553,6,3
686,687,2020-04-08 07:37:00+00:00,533,2,1
4,79;160,2020-04-08 08:56:00+00:00,612,3,2
79,4,2020-04-08 09:03:00+00:00,612,2,1
4,0,2020-04-08 09:20:00+00:00,612,1,1
349,280,2020-04-08 09:59:00+00:00,636,1,1
0,760,2020-04-08 10:42:24+00:00,614,0,1
541,0,2020-04-08 12:39:00+00:00,610,1,1
79,0,2020-04-08 12:58:00+00:00,609,1,1
0,4,2020-04-08 13:23:07+00:00,612,0,1
0,280,2020-04-08 13:49:56+00:00,637,0,1
0,4,2020-04-08 14:38:40+00:00,636,0,1
0,541,2020-04-08 16:59:29+00:00,610,0,1
0,79,2020-04-08 17:25:25+00:00,609,0,1
0,66,2020-04-08 17:28:01+00:00,608,0,1
0,43,2020-04-08 20:57:55+00:00,607,0,1
0,4,2020-04-08 20:58:55+00:00,606,0,1
0,554,2020-04-08 21:17:42+00:00,605,0,1
0,279,2020-04-09 00:14:10+00:00,635,0,1
670,4;240,2020-04-09 03:13:00+00:00,633,2,2
122,0;4;82,2020-04-09 03:50:00+00:00,601,1,3
757,0,2020-04-09 05:49:00+00:00,604,1,1
0,4,2020-04-09 10:17:45+00:00,604,0,1
35,0,2020-04-09 10:23:00+00:00,594,1,1
749,0,2020-04-09 10:31:00+00:00,590,1,1
87,0;534,2020-04-09 11:01:00+00:00,559,1,2
0,4;35,2020-04-09 20:48:20+00:00,634,0,2
0,160,2020-04-09 20:51:32+00:00,603,0,1
0,4,2020-04-09 21:18:14+00:00,602,0,1
509,0,2020-04-09 21:24:50+00:00,601,0,1
0,4,2020-04-10 01:37:52+00:00,600,0,1
715,716;717;718,2020-04-10 01:53:00+00:00,553,3,3
3,0,2020-04-10 05:16:00+00:00,595,1,1
769,0,2020-04-10 06:01:00+00:00,625,1,1
716,715;717;718,2020-04-10 07:27:00+00:00,553,5,3
240,0;4;77;80;82;136;228;263;275;277;339;350;358;555;579;580;670;671;672;778;779;780;781;782;783,2020-04-10 07:27:00+00:00,633,1,25
715,716;717;718,2020-04-10 08:05:00+00:00,553,4,3
291,0;12;80;293;514;515,2020-04-10 08:22:00+00:00,348,4,6
755,0,2020-04-10 10:20:00+00:00,598,0,1
755,0,2020-04-10 10:20:00+00:00,599,1,1
0,755,2020-04-10 15:10:47+00:00,599,0,1
0,136,2020-04-11 03:05:04+00:00,633,0,1
105,0,2020-04-11 04:50:00+00:00,586,1,1
769,0,2020-04-11 06:31:00+00:00,624,1,1
666,79,2020-04-11 07:04:00+00:00,632,3,1
676,0,2020-04-11 12:08:00+00:00,596,1,1
676,0,2020-04-11 12:08:00+00:00,597,0,1
0,676,2020-04-11 16:30:40+00:00,596,0,1
0,3,2020-04-11 18:35:53+00:00,595,0,1
0,769,2020-04-11 19:26:02+00:00,625,0,1
0,35,2020-04-11 19:27:03+00:00,594,0,1
0,76,2020-04-11 19:50:06+00:00,593,0,1
0,753,2020-04-11 19:56:00+00:00,592,0,1
0,750,2020-04-11 20:04:03+00:00,591,0,1
0,4,2020-04-11 20:08:26+00:00,590,0,1
0,4,2020-04-11 20:14:53+00:00,589,0,1
0,550,2020-04-11 20:22:40+00:00,588,0,1
0,748,2020-04-11 20:25:18+00:00,587,0,1
509,0,2020-04-11 22:02:38+00:00,586,0,1
509,0,2020-04-11 22:08:16+00:00,585,0,1
0,769,2020-04-11 23:21:25+00:00,624,0,1
745,0,2020-04-12 01:05:00+00:00,578,1,1
158,0,2020-04-12 01:06:00+00:00,576,3,1
158,0,2020-04-12 01:06:00+00:00,577,3,1
0,158,2020-04-12 01:09:00+00:00,576,2,1
0,158,2020-04-12 01:09:00+00:00,577,2,1
158,0,2020-04-12 01:10:00+00:00,576,1,1
158,0,2020-04-12 01:10:00+00:00,577,1,1
0,79,2020-04-12 01:55:00+00:00,632,1,1
80,0,2020-04-12 02:24:00+00:00,572,1,1
79,0,2020-04-12 02:55:00+00:00,571,3,1
0,4,2020-04-12 02:57:51+00:00,584,0,1
0,79,2020-04-12 03:01:00+00:00,571,2,1
79,0,2020-04-12 03:27:00+00:00,571,1,1
740,0,2020-04-12 03:35:00+00:00,572,2,1
747,0,2020-04-12 04:53:00+00:00,582,1,1
0,35,2020-04-12 07:20:00+00:00,545,2,1
158,0,2020-04-12 08:47:00+00:00,574,1,1
240,0;77;80;136;244;277;555;579;670;671;672,2020-04-12 08:59:00+00:00,513,3,11
240,0;77;80;136;244;277;350;555;579;670;671;672,2020-04-12 08:59:00+00:00,514,5,12
240,0;77;80;136;244;277;350;555;579;670;671;672,2020-04-12 08:59:00+00:00,631,1,12
0,292,2020-04-12 09:27:00+00:00,555,1,1
726,0,2020-04-12 09:31:00+00:00,558,1,1
744,158,2020-04-12 10:31:00+00:00,576,6,1
744,158,2020-04-12 10:31:00+00:00,577,6,1
744,158,2020-04-12 10:31:00+00:00,579,3,1
743,0,2020-04-12 10:56:00+00:00,575,2,1
79,0,2020-04-12 10:59:00+00:00,632,2,1
660,0,2020-04-12 11:02:00+00:00,503,1,1
35,8,2020-04-12 11:26:00+00:00,575,1,1
122,4;82,2020-04-12 11:31:00+00:00,554,2,2
158,0,2020-04-12 12:26:00+00:00,576,5,1
158,0,2020-04-12 12:26:00+00:00,577,5,1
158,0,2020-04-12 12:26:00+00:00,579,2,1
0,101,2020-04-12 12:27:36+00:00,583,0,1
0,81,2020-04-12 12:28:27+00:00,582,0,1
0,548,2020-04-12 12:30:19+00:00,581,0,1
0,548;746,2020-04-12 12:30:56+00:00,580,0,2
0,158,2020-04-12 12:44:00+00:00,576,4,1
0,158,2020-04-12 12:44:00+00:00,577,4,1
158,0,2020-04-12 12:45:00+00:00,579,1,1
0,158,2020-04-12 17:07:23+00:00,579,0,1
0,745,2020-04-12 17:08:21+00:00,578,0,1
0,158,2020-04-12 17:10:22+00:00,577,0,1
0,158,2020-04-12 17:12:57+00:00,576,0,1
0,8;35,2020-04-12 17:27:46+00:00,575,0,2
0,158,2020-04-12 18:12:01+00:00,574,0,1
0,741,2020-04-12 18:19:06+00:00,573,0,1
0,80,2020-04-12 18:25:39+00:00,572,0,1
0,79,2020-04-12 19:29:52+00:00,571,0,1
0,739,2020-04-12 19:41:04+00:00,570,0,1
0,738,2020-04-12 19:42:21+00:00,569,0,1
0,737,2020-04-12 20:07:20+00:00,568,0,1
0,736,2020-04-12 20:18:33+00:00,567,0,1
0,139,2020-04-12 20:19:01+00:00,566,0,1
0,734,2020-04-12 20:21:16+00:00,565,0,1
0,733,2020-04-12 22:17:08+00:00,564,0,1
0,732,2020-04-12 22:18:05+00:00,563,0,1
0,729,2020-04-12 22:38:10+00:00,562,0,1
0,82,2020-04-12 22:44:30+00:00,628,0,1
0,728,2020-04-12 22:58:02+00:00,561,0,1
0,727,2020-04-12 23:00:07+00:00,560,0,1
0,4,2020-04-12 23:20:22+00:00,559,0,1
0,79,2020-04-13 00:32:55+00:00,632,0,1
0,77,2020-04-13 01:14:17+00:00,631,0,1
0,33,2020-04-13 01:37:27+00:00,558,0,1
713,0,2020-04-13 02:30:00+00:00,552,1,1
35,0,2020-04-13 04:06:00+00:00,545,1,1
707,708,2020-04-13 05:36:00+00:00,548,1,1
725,0,2020-04-13 06:07:00+00:00,557,1,1
509,0,2020-04-13 07:10:00+00:00,554,1,1
715,716,2020-04-13 08:45:00+00:00,553,2,1
0,725,2020-04-13 10:16:00+00:00,557,0,1
712,0,2020-04-13 12:34:00+00:00,551,1,1
714,0,2020-04-13 12:50:00+00:00,553,1,1
0,292,2020-04-13 14:37:16+00:00,555,0,1
0,122,2020-04-13 15:25:44+00:00,554,0,1
0,714,2020-04-14 02:03:49+00:00,553,0,1
0,713,2020-04-14 02:13:45+00:00,552,0,1
0,101,2020-04-14 03:29:04+00:00,551,0,1
108,0,2020-04-14 04:11:00+00:00,372,2,1
688,0,2020-04-14 04:24:00+00:00,534,1,1
700,4;701;702;703;704;705,2020-04-14 04:43:00+00:00,547,1,6
174,0,2020-04-14 04:46:00+00:00,535,1,1
137,0,2020-04-14 05:16:00+00:00,549,1,1
174,484,2020-04-14 08:52:00+00:00,536,1,1
699,0,2020-04-14 10:23:00+00:00,546,1,1
0,711,2020-04-14 14:32:21+00:00,550,0,1
0,4,2020-04-14 16:15:32+00:00,549,0,1
0,101,2020-04-14 17:55:46+00:00,548,0,1
0,4,2020-04-15 01:35:53+00:00,547,0,1
0,699,2020-04-15 01:44:02+00:00,546,0,1
0,35,2020-04-15 02:32:49+00:00,545,0,1
695,136;329;674;696,2020-04-15 04:10:00+00:00,542,2,4
136,0,2020-04-15 04:54:00+00:00,542,1,1
770,0,2020-04-15 04:55:00+00:00,626,1,1
770,0,2020-04-15 04:55:00+00:00,627,1,1
691,0,2020-04-15 05:29:00+00:00,537,1,1
6,482,2020-04-15 06:16:00+00:00,544,1,1
692,0,2020-04-15 07:18:00+00:00,538,1,1
174,484,2020-04-15 08:59:00+00:00,540,0,1
340,132;251;582;583;584;773;774,2020-04-15 10:20:00+00:00,630,3,7
693,0;208,2020-04-15 10:21:00+00:00,539,1,2
219,0;21;80;136;674,2020-04-15 10:44:00+00:00,630,2,5
0,6;482,2020-04-15 10:45:28+00:00,544,0,2
136,0;21;80;219;674,2020-04-15 10:57:00+00:00,630,1,5
0,66,2020-04-15 15:57:38+00:00,543,0,1
0,4,2020-04-15 22:26:51+00:00,542,0,1
0,101,2020-04-15 22:28:57+00:00,627,0,1
0,770,2020-04-15 22:29:20+00:00,626,0,1
0,219,2020-04-16 01:58:31+00:00,541,0,1
0,693,2020-04-16 02:35:18+00:00,539,0,1
0,692,2020-04-16 02:50:34+00:00,538,0,1
0,101,2020-04-16 02:51:30+00:00,537,0,1
0,21;80;136;219;674,2020-04-16 03:00:26+00:00,630,0,5
680,681,2020-04-16 03:12:00+00:00,530,1,1
136,0,2020-04-16 05:02:00+00:00,531,1,1
685,683,2020-04-16 06:08:00+00:00,532,3,1
683,682,2020-04-16 06:53:00+00:00,532,2,1
682,0;6,2020-04-16 07:54:00+00:00,532,1,2
686,687,2020-04-16 08:09:00+00:00,533,1,1
0,292,2020-04-16 11:24:00+00:00,536,0,1
0,174,2020-04-16 11:33:57+00:00,535,0,1
0,688,2020-04-16 11:35:55+00:00,534,0,1
0,686,2020-04-16 12:37:38+00:00,533,0,1
678,0,2020-04-17 01:46:00+00:00,521,1,1
0,6;682,2020-04-17 02:28:05+00:00,532,0,2
160,0,2020-04-17 02:42:00+00:00,522,1,1
0,136,2020-04-17 02:45:01+00:00,531,0,1
0,35,2020-04-17 02:48:07+00:00,530,0,1
679,0,2020-04-17 05:53:00+00:00,529,1,1
291,0;12;80;208;292;293;440;514;515,2020-04-17 06:15:00+00:00,348,3,9
398,35,2020-04-17 06:49:00+00:00,526,1,1
659,0,2020-04-17 07:51:00+00:00,502,0,1
675,0,2020-04-17 08:57:00+00:00,517,1,1
0,101,2020-04-17 10:15:13+00:00,529,0,1
676,6,2020-04-17 11:16:00+00:00,518,1,1
676,0;6,2020-04-17 11:16:00+00:00,519,2,2
677,676,2020-04-17 11:54:00+00:00,519,1,1
0,53,2020-04-17 16:00:09+00:00,528,0,1
0,4,2020-04-17 18:45:56+00:00,527,0,1
0,35;398,2020-04-18 13:46:56+00:00,526,0,2
0,6;228;240;558,2020-04-18 18:30:03+00:00,523,0,4
0,772,2020-04-18 18:55:23+00:00,629,0,1
0,160,2020-04-18 19:21:39+00:00,522,0,1
0,101,2020-04-18 19:30:56+00:00,521,0,1
0,124,2020-04-18 19:34:53+00:00,520,0,1
0,677,2020-04-18 19:40:55+00:00,519,0,1
0,676,2020-04-18 19:46:44+00:00,518,0,1
0,101,2020-04-18 19:51:12+00:00,517,0,1
0,660,2020-04-18 19:56:13+00:00,503,0,1
0,4,2020-04-18 20:12:02+00:00,479,0,1
0,101,2020-04-18 20:35:32+00:00,516,0,1
0,292,2020-04-18 20:40:34+00:00,478,0,1
0,4;122,2020-04-18 22:21:02+00:00,477,0,2
0,558,2020-04-18 22:21:37+00:00,509,0,1
509,0,2020-04-19 01:23:00+00:00,476,0,1
0,635,2020-04-19 03:29:42+00:00,475,0,1
77,0,2020-04-19 04:24:00+00:00,514,4,1
592,0,2020-04-19 05:04:00+00:00,420,2,1
136,77,2020-04-19 05:04:00+00:00,514,3,1
77,136,2020-04-19 05:13:00+00:00,514,2,1
599,0,2020-04-19 05:18:00+00:00,458,1,1
595,136;605,2020-04-19 05:20:00+00:00,427,2,2
595,136;605,2020-04-19 05:20:00+00:00,472,2,2
77,0,2020-04-19 06:11:00+00:00,514,1,1
367,0,2020-04-19 06:28:00+00:00,470,1,1
367,0,2020-04-19 06:28:00+00:00,471,1,1
4,0;35,2020-04-19 07:01:00+00:00,474,2,2
35,0;4,2020-04-19 07:06:00+00:00,474,1,2
595,136,2020-04-19 09:08:00+00:00,472,1,1
0,77;136,2020-04-19 09:30:00+00:00,513,2,2
136,0;77,2020-04-19 09:38:00+00:00,513,1,2
0,77;136,2020-04-19 09:41:00+00:00,513,0,2
122,0;4,2020-04-19 11:45:00+00:00,469,1,2
0,4;35,2020-04-20 01:22:40+00:00,474,0,2
0,633,2020-04-20 01:25:42+00:00,473,0,1
0,77,2020-04-20 01:34:55+00:00,514,0,1
509,0,2020-04-20 01:56:21+00:00,472,0,1
509,0,2020-04-20 01:58:31+00:00,471,0,1
0,367,2020-04-20 02:39:49+00:00,470,0,1
627,0,2020-04-20 03:00:00+00:00,457,1,1
667,666,2020-04-20 03:00:00+00:00,511,5,1
666,79;132;219,2020-04-20 04:28:00+00:00,511,4,3
79,8,2020-04-20 04:40:00+00:00,511,3,1
0,8;35,2020-04-20 04:52:00+00:00,511,1,2
35,8;79,2020-04-20 04:52:00+00:00,511,2,2
136,0;77,2020-04-20 04:59:00+00:00,512,1,2
619,34;79,2020-04-20 05:21:00+00:00,454,3,2
639,0,2020-04-20 06:16:00+00:00,484,1,1
79,0,2020-04-20 07:55:00+00:00,468,1,1
270,0,2020-04-20 10:07:00+00:00,510,1,1
509,0,2020-04-20 11:14:21+00:00,469,0,1
0,548;634,2020-04-20 11:53:00+00:00,510,2,2
0,79,2020-04-20 11:58:51+00:00,468,0,1
0,77;136,2020-04-20 12:01:43+00:00,512,0,2
0,139,2020-04-20 14:22:57+00:00,467,0,1
0,4,2020-04-20 15:03:51+00:00,466,0,1
0,630,2020-04-20 17:29:37+00:00,465,0,1
0,4,2020-04-20 20:43:18+00:00,464,0,1
0,35,2020-04-20 23:05:49+00:00,511,0,1
0,77,2020-04-20 23:24:58+00:00,463,0,1
623,79,2020-04-21 01:24:00+00:00,455,3,1
0,78,2020-04-21 01:58:00+00:00,447,0,1
341,270,2020-04-21 02:44:00+00:00,504,5,1
80,79;623,2020-04-21 02:48:00+00:00,455,2,2
0,122,2020-04-21 02:52:55+00:00,462,0,1
0,80,2020-04-21 03:05:43+00:00,510,0,1
558,0;6,2020-04-21 03:23:00+00:00,508,0,2
3,0;79;80;82;291;292;514;516,2020-04-21 03:27:00+00:00,453,1,8
558,0,2020-04-21 03:28:00+00:00,506,2,1
0,78,2020-04-21 03:43:00+00:00,506,1,1
270,79,2020-04-21 03:46:00+00:00,504,4,1
624,625,2020-04-21 04:03:00+00:00,455,4,1
6,0;558,2020-04-21 04:06:00+00:00,507,1,2
87,136,2020-04-21 04:10:00+00:00,448,3,1
79,619,2020-04-21 04:41:00+00:00,454,2,1
4,0,2020-04-21 04:41:00+00:00,455,1,1
79,0,2020-04-21 04:43:00+00:00,454,1,1
0,645,2020-04-21 05:06:00+00:00,485,4,1
613,0,2020-04-21 05:38:00+00:00,442,1,1
645,643,2020-04-21 05:45:00+00:00,485,3,1
619,79,2020-04-21 05:54:00+00:00,446,3,1
136,0,2020-04-21 07:28:00+00:00,448,2,1
82,0,2020-04-21 07:44:00+00:00,448,1,1
80,79;545,2020-04-21 08:20:00+00:00,504,3,2
79,80;545,2020-04-21 08:37:00+00:00,504,2,2
79,0,2020-04-21 08:38:00+00:00,446,2,1
79,0;35,2020-04-21 08:43:00+00:00,446,1,2
642,645,2020-04-21 08:43:00+00:00,485,2,1
79,0,2020-04-21 08:46:00+00:00,504,1,1
642,0,2020-04-21 09:04:00+00:00,485,1,1
629,0,2020-04-21 09:34:00+00:00,459,2,1
629,0,2020-04-21 09:34:00+00:00,460,0,1
621,0,2020-04-21 11:00:00+00:00,450,1,1
622,4,2020-04-21 11:06:00+00:00,451,3,1
4,0,2020-04-21 11:07:00+00:00,459,1,1
4,0,2020-04-21 11:16:00+00:00,451,2,1
592,0;593,2020-04-21 11:18:00+00:00,420,1,2
35,0;4,2020-04-21 11:31:00+00:00,451,1,2
662,663,2020-04-21 12:32:00+00:00,504,6,1
0,43,2020-04-21 14:52:49+00:00,461,0,1
0,628,2020-04-21 15:12:29+00:00,459,0,1
0,599,2020-04-21 17:43:21+00:00,458,0,1
0,627,2020-04-21 18:01:06+00:00,457,0,1
0,6;228;558,2020-04-21 19:42:03+00:00,456,0,3
0,6,2020-04-21 20:29:10+00:00,507,0,1
0,4,2020-04-21 20:44:40+00:00,455,0,1
0,79,2020-04-21 21:01:27+00:00,454,0,1
0,3;79;80;82;291;292;293;514;516,2020-04-21 21:18:24+00:00,453,0,9
0,136,2020-04-21 21:39:30+00:00,452,0,1
0,4;35,2020-04-21 22:06:57+00:00,451,0,2
0,8,2020-04-21 22:14:24+00:00,450,0,1
509,0,2020-04-21 23:10:36+00:00,449,0,1
0,136,2020-04-22 00:16:44+00:00,448,0,1
0,136,2020-04-22 00:29:08+00:00,506,0,1
610,4,2020-04-22 03:42:00+00:00,435,1,1
160,0,2020-04-22 03:56:00+00:00,436,1,1
614,0,2020-04-22 05:24:00+00:00,443,1,1
29,0;4,2020-04-22 06:30:00+00:00,444,1,2
647,0,2020-04-22 08:07:00+00:00,486,1,1
612,136,2020-04-22 08:38:00+00:00,438,3,1
136,612,2020-04-22 08:44:00+00:00,438,2,1
611,610,2020-04-22 08:47:00+00:00,435,2,1
612,0,2020-04-22 09:47:00+00:00,438,1,1
609,0,2020-04-22 09:56:00+00:00,434,1,1
0,79,2020-04-22 14:41:09+00:00,446,0,1
0,79,2020-04-22 14:41:51+00:00,504,0,1
0,4,2020-04-22 14:55:57+00:00,515,0,1
0,136,2020-04-22 16:29:19+00:00,445,0,1
510,0,2020-04-23 01:01:00+00:00,425,1,1
608,0,2020-04-23 01:05:00+00:00,433,0,1
0,4;29,2020-04-23 01:40:52+00:00,444,0,2
651,0,2020-04-23 01:48:00+00:00,490,2,1
651,0,2020-04-23 01:48:00+00:00,492,1,1
0,4,2020-04-23 01:50:03+00:00,443,0,1
0,613,2020-04-23 02:11:27+00:00,442,0,1
0,29,2020-04-23 02:16:12+00:00,441,0,1
555,0;136,2020-04-23 05:50:00+00:00,505,1,2
595,0;21;80;136;487;596,2020-04-23 06:01:00+00:00,427,1,6
35,370;440,2020-04-23 07:21:00+00:00,421,0,2
594,0,2020-04-23 08:31:00+00:00,422,1,1
43,0,2020-04-23 09:04:00+00:00,426,0,1
653,0,2020-04-23 10:26:00+00:00,491,1,1
232,45;46;51;52;53;54;55;58;229;231,2020-04-23 10:51:00+00:00,440,1,10
0,43,2020-04-23 11:08:26+00:00,440,0,1
0,4,2020-04-23 11:09:44+00:00,439,0,1
509,0,2020-04-23 11:13:29+00:00,438,0,1
591,0,2020-04-23 11:23:00+00:00,419,1,1
0,77;122,2020-04-23 11:54:41+00:00,437,0,2
0,160,2020-04-23 12:53:24+00:00,436,0,1
0,228,2020-04-23 13:00:55+00:00,435,0,1
0,609,2020-04-23 13:25:22+00:00,434,0,1
0,606,2020-04-23 18:25:56+00:00,432,0,1
0,4,2020-04-23 18:34:36+00:00,431,0,1
0,4,2020-04-23 21:40:33+00:00,429,0,1
0,4,2020-04-23 21:47:13+00:00,428,0,1
509,0,2020-04-23 22:14:31+00:00,427,0,1
0,33;101,2020-04-23 22:36:33+00:00,425,0,2
